PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS50M,2022,41.25,-115.75,4.65,4.89,5.51,6.24,6.16,5.11,4.53,3.5,4.24,3.84,5.12,5.29,4.92
WS50M,2022,41.25,-116.25,4.84,4.51,5.32,6.14,6.06,5.06,4.57,3.66,4.35,4.01,5.21,5.27,4.92
WS50M,2022,41.25,-116.75,4.95,4.35,5.08,5.94,5.87,5.07,4.59,3.78,4.24,4.06,5.21,5.27,4.87
WS50M,2022,41.25,-117.25,4.51,3.96,4.66,5.7,5.57,4.85,4.34,3.6,3.89,3.73,4.84,4.83,4.54
WS50M,2022,41.25,-117.75,4.02,3.65,4.35,5.54,5.34,4.67,4.14,3.37,3.63,3.36,4.45,4.39,4.24
WS50M,2022,41.25,-118.25,3.75,3.55,4.27,5.51,5.25,4.64,4.13,3.22,3.56,3.11,4.2,4.16,4.11
WS50M,2022,41.25,-118.75,3.73,3.66,4.4,5.6,5.32,4.69,4.31,3.18,3.59,2.99,4.12,4.09,4.14
WS50M,2022,41.75,-114.25,5.37,6.07,6.23,6.83,6.38,5.39,4.52,3.78,4.65,4.33,5.79,5.79,5.42
WS50M,2022,41.75,-114.75,5.71,6.31,6.41,6.91,6.45,5.34,4.54,3.86,4.73,4.37,5.92,6.28,5.56
WS50M,2022,41.75,-115.25,5.73,6.18,6.38,6.88,6.45,5.29,4.57,3.86,4.73,4.33,5.89,6.45,5.55
WS50M,2022,41.75,-115.75,5.59,5.81,6.19,6.77,6.39,5.27,4.62,3.87,4.71,4.26,5.78,6.43,5.47
WS50M,2022,41.75,-116.25,5.52,5.28,5.88,6.54,6.17,5.24,4.65,3.95,4.68,4.22,5.65,6.33,5.34
WS50M,2022,41.75,-116.75,5.59,5.29,5.91,6.51,6.17,5.35,4.82,4.01,4.62,4.27,5.71,6.32,5.38
WS50M,2022,41.75,-117.25,5.25,4.96,5.64,6.31,5.96,5.18,4.67,3.84,4.3,4.04,5.45,5.9,5.13
WS50M,2022,41.75,-117.75,4.81,4.53,5.27,6.06,5.71,4.94,4.44,3.56,3.98,3.69,5.07,5.4,4.79
WS50M,2022,41.75,-118.25,4.52,4.22,5.0,5.87,5.52,4.76,4.31,3.34,3.79,3.34,4.76,5.04,4.54
WS50M,2022,41.75,-118.75,4.61,4.21,4.96,5.87,5.51,4.72,4.38,3.34,3.79,3.15,4.7,5.0,4.52
WS50M,2022,42.25,-116.75,6.15,6.13,6.59,6.93,6.37,5.51,4.96,4.19,4.84,4.53,6.09,7.11,5.78
WS50M,2022,42.25,-117.25,6.01,5.8,6.36,6.79,6.21,5.4,4.86,4.1,4.68,4.38,5.98,6.95,5.62
WS50M,2022,42.25,-117.75,5.72,5.35,6.01,6.56,6.01,5.18,4.69,3.86,4.41,4.04,5.72,6.66,5.35
WS50M,2022,42.25,-118.25,5.48,4.99,5.7,6.37,5.87,5.0,4.57,3.62,4.14,3.64,5.46,6.34,5.1
WS50M,2022,42.25,-118.75,5.61,4.99,5.6,6.35,5.93,5.06,4.65,3.66,4.11,3.5,5.43,6.12,5.08
WS50M,2022,42.25,-119.25,6.61,5.59,6.21,6.99,6.46,5.66,5.13,4.13,4.65,4.0,6.25,7.04,5.73
WS50M,2022,42.25,-119.75,6.43,5.38,6.0,6.72,6.27,5.59,4.89,4.03,4.52,3.95,6.03,6.79,5.55
WS50M,2022,42.25,-120.25,5.95,5.07,5.61,6.25,5.91,5.31,4.56,3.86,4.24,3.83,5.56,6.21,5.2
WS50M,2022,42.25,-120.75,5.68,5.0,5.32,5.93,5.68,5.11,4.4,3.84,4.09,3.88,5.29,5.78,5.0
WS50M,2022,42.25,-121.25,5.74,5.06,5.08,5.77,5.6,5.0,4.36,3.9,4.1,4.09,5.33,5.64,4.97
WS50M,2022,42.25,-121.75,5.02,4.46,4.38,5.03,4.91,4.42,3.82,3.59,3.71,3.66,4.68,4.92,4.39
WS50M,2022,42.25,-122.25,4.46,3.89,3.64,4.22,4.16,3.79,3.28,3.18,3.26,3.27,4.1,4.29,3.8
WS50M,2022,42.25,-122.75,4.04,3.45,3.12,3.61,3.62,3.33,2.88,2.84,2.86,2.89,3.67,3.88,3.35
WS50M,2022,42.25,-123.25,3.8,3.3,2.99,3.37,3.45,3.2,2.71,2.72,2.7,2.63,3.43,3.77,3.17
WS50M,2022,42.25,-123.75,3.82,3.69,3.28,3.62,3.76,3.48,2.8,2.92,2.95,2.8,3.41,3.95,3.37
WS50M,2022,42.25,-124.25,4.9,5.53,4.61,5.01,5.29,5.04,4.55,4.36,4.39,4.1,4.33,5.74,4.82
WS50M,2022,42.25,-124.75,6.16,7.84,6.27,6.58,7.17,6.91,6.87,6.36,6.27,5.98,5.34,7.53,6.6
WS50M,2022,42.75,-116.75,6.04,6.14,6.66,6.89,6.23,5.23,4.8,4.18,4.8,4.61,6.01,7.11,5.72
WS50M,2022,42.75,-117.25,5.85,5.74,6.36,6.7,6.07,5.18,4.74,4.12,4.71,4.42,5.84,6.94,5.55
WS50M,2022,42.75,-117.75,5.52,5.4,6.07,6.51,6.0,5.13,4.68,4.01,4.46,4.1,5.57,6.62,5.34
WS50M,2022,42.75,-118.25,5.46,5.34,5.94,6.51,6.07,5.18,4.66,3.94,4.23,3.83,5.51,6.46,5.26
WS50M,2022,42.75,-118.75,6.04,5.57,5.99,6.69,6.24,5.44,4.77,4.06,4.35,3.95,5.89,6.67,5.47
WS50M,2022,42.75,-119.25,6.51,5.76,6.25,6.9,6.45,5.75,5.01,4.38,4.68,4.22,6.27,7.2,5.78
WS50M,2022,42.75,-119.75,6.38,5.53,6.1,6.74,6.33,5.67,4.91,4.33,4.59,4.17,6.1,7.03,5.66
WS50M,2022,42.75,-120.25,6.07,5.2,5.79,6.4,6.07,5.37,4.63,4.1,4.3,3.99,5.75,6.65,5.36
WS50M,2022,42.75,-120.75,5.75,4.91,5.4,5.96,5.73,5.0,4.31,3.86,3.99,3.81,5.36,6.18,5.02
WS50M,2022,42.75,-121.25,5.3,4.56,4.8,5.34,5.27,4.63,4.04,3.7,3.76,3.71,4.89,5.4,4.62
WS50M,2022,42.75,-121.75,4.8,4.17,4.15,4.72,4.69,4.15,3.65,3.48,3.54,3.61,4.39,4.63,4.17
WS50M,2022,42.75,-122.25,4.64,3.93,3.58,4.1,4.09,3.69,3.27,3.22,3.31,3.46,4.12,4.34,3.81
WS50M,2022,42.75,-122.75,4.3,3.58,3.16,3.57,3.6,3.34,3.0,3.0,3.04,3.13,3.82,4.08,3.47
WS50M,2022,42.75,-123.25,3.86,3.24,3.0,3.31,3.39,3.22,2.86,2.84,2.8,2.74,3.53,3.82,3.22
WS50M,2022,42.75,-123.75,3.99,3.4,3.26,3.62,3.68,3.41,2.79,2.8,2.84,2.73,3.63,3.97,3.34
WS50M,2022,42.75,-124.25,4.86,4.91,4.25,4.64,4.85,4.68,4.16,3.92,4.03,3.82,4.33,5.46,4.49
WS50M,2022,42.75,-124.75,6.28,7.26,5.83,6.15,6.59,6.52,6.22,5.78,5.77,5.61,5.4,7.42,6.23
WS50M,2022,43.25,-116.75,4.95,5.23,6.02,6.29,5.59,4.59,4.34,3.95,4.48,4.14,5.28,6.26,5.09
WS50M,2022,43.25,-117.25,4.85,5.1,5.92,6.26,5.66,4.71,4.42,3.92,4.39,4.04,5.25,6.12,5.05
WS50M,2022,43.25,-117.75,4.81,5.1,5.82,6.26,5.82,4.91,4.53,3.95,4.25,3.88,5.21,5.89,5.04
WS50M,2022,43.25,-118.25,5.06,5.29,5.83,6.39,6.02,5.17,4.62,4.08,4.21,3.84,5.34,5.91,5.15
WS50M,2022,43.25,-118.75,5.66,5.53,5.89,6.56,6.14,5.48,4.75,4.34,4.43,4.01,5.71,6.34,5.4
WS50M,2022,43.25,-119.25,5.99,5.86,6.21,6.79,6.43,5.77,5.07,4.64,4.67,4.24,6.02,6.75,5.7
WS50M,2022,43.25,-119.75,6.3,5.89,6.28,6.89,6.53,5.85,5.15,4.72,4.71,4.42,6.25,7.0,5.83
WS50M,2022,43.25,-120.25,6.41,5.73,6.15,6.76,6.47,5.7,4.99,4.57,4.56,4.39,6.25,7.06,5.75
WS50M,2022,43.25,-120.75,6.12,5.32,5.75,6.29,6.14,5.28,4.56,4.22,4.23,4.15,5.87,6.69,5.38
WS50M,2022,43.25,-121.25,5.24,4.52,4.85,5.35,5.32,4.57,3.85,3.7,3.74,3.74,4.96,5.47,4.61
WS50M,2022,43.25,-121.75,4.84,4.08,4.16,4.69,4.68,4.05,3.47,3.39,3.49,3.69,4.42,4.71,4.14
WS50M,2022,43.25,-122.25,4.64,3.78,3.58,4.09,4.1,3.63,3.05,3.05,3.21,3.48,4.11,4.42,3.76
WS50M,2022,43.25,-122.75,4.33,3.5,3.2,3.64,3.67,3.36,2.84,2.85,3.01,3.15,3.85,4.2,3.47
WS50M,2022,43.25,-123.25,4.03,3.29,3.11,3.47,3.51,3.3,2.87,2.84,2.96,2.87,3.68,4.02,3.33
WS50M,2022,43.25,-123.75,4.27,3.43,3.34,3.75,3.79,3.54,2.97,2.91,3.04,2.89,3.91,4.16,3.5
WS50M,2022,43.25,-124.25,5.33,4.89,4.47,4.92,5.11,4.88,4.29,4.03,4.07,3.89,4.76,5.8,4.7
WS50M,2022,43.25,-124.75,6.73,7.1,5.96,6.3,6.65,6.62,6.16,5.7,5.65,5.72,5.81,7.7,6.34
WS50M,2022,43.75,-116.75,3.89,4.32,5.29,5.5,4.98,4.12,4.12,3.78,4.0,3.47,4.35,5.16,4.42
WS50M,2022,43.75,-117.25,3.83,4.46,5.4,5.7,5.36,4.42,4.54,3.98,4.16,3.68,4.53,5.09,4.6
WS50M,2022,43.75,-117.75,4.01,4.66,5.45,5.82,5.61,4.69,4.74,4.08,4.23,3.79,4.74,5.13,4.75
WS50M,2022,43.75,-118.25,4.4,4.91,5.46,5.84,5.62,4.83,4.64,4.05,4.18,3.72,4.89,5.26,4.82
WS50M,2022,43.75,-118.75,4.74,5.09,5.33,5.69,5.45,4.89,4.51,4.13,4.15,3.69,4.88,5.25,4.81
WS50M,2022,43.75,-119.25,5.39,5.56,5.65,6.03,5.77,5.19,4.73,4.45,4.37,4.04,5.39,5.85,5.2
WS50M,2022,43.75,-119.75,6.08,5.87,5.92,6.4,6.11,5.45,4.9,4.66,4.54,4.36,6.0,6.54,5.57
WS50M,2022,43.75,-120.25,6.53,5.95,5.98,6.52,6.28,5.5,4.89,4.68,4.57,4.54,6.35,6.94,5.72
WS50M,2022,43.75,-120.75,6.49,5.69,5.7,6.22,6.08,5.21,4.57,4.43,4.36,4.47,6.18,6.76,5.51
WS50M,2022,43.75,-121.25,5.77,4.95,4.96,5.44,5.37,4.51,3.8,3.8,3.84,4.13,5.34,5.76,4.8
WS50M,2022,43.75,-121.75,4.9,4.03,4.05,4.61,4.53,3.88,3.19,3.2,3.4,3.77,4.49,4.76,4.07
WS50M,2022,43.75,-122.25,4.52,3.51,3.4,3.96,3.89,3.43,2.66,2.68,2.99,3.35,4.1,4.39,3.57
WS50M,2022,43.75,-122.75,4.26,3.27,3.11,3.61,3.56,3.22,2.47,2.46,2.81,2.98,3.89,4.26,3.32
WS50M,2022,43.75,-123.25,4.11,3.28,3.18,3.61,3.59,3.31,2.7,2.63,2.94,2.84,3.81,4.24,3.35
WS50M,2022,43.75,-123.75,4.4,3.63,3.52,3.97,3.98,3.74,3.22,3.1,3.27,3.16,4.06,4.46,3.71
WS50M,2022,43.75,-124.25,5.82,5.29,4.87,5.35,5.5,5.25,4.78,4.41,4.42,4.44,5.22,6.27,5.13
WS50M,2022,43.75,-124.75,7.05,7.15,6.18,6.54,6.78,6.73,6.33,5.76,5.82,6.13,6.22,7.94,6.55
WS50M,2022,44.25,-116.75,3.38,3.8,4.75,4.91,4.6,3.95,4.21,3.82,3.71,3.27,3.86,4.53,4.07
WS50M,2022,44.25,-117.25,3.23,4.01,4.9,5.13,5.08,4.27,4.76,4.1,3.97,3.41,3.96,4.37,4.27
WS50M,2022,44.25,-117.75,3.46,4.34,4.99,5.23,5.25,4.45,4.9,4.19,4.1,3.55,4.19,4.45,4.42
WS50M,2022,44.25,-118.25,4.0,4.65,4.97,5.14,5.03,4.38,4.46,3.95,3.93,3.51,4.43,4.69,4.43
WS50M,2022,44.25,-118.75,4.44,4.59,4.6,4.82,4.53,4.11,3.85,3.67,3.65,3.41,4.36,4.7,4.22
WS50M,2022,44.25,-119.25,5.24,5.01,4.85,5.15,4.82,4.31,3.93,3.91,3.82,3.74,4.91,5.47,4.59
WS50M,2022,44.25,-119.75,6.01,5.51,5.22,5.65,5.29,4.63,4.14,4.15,4.09,4.13,5.6,6.23,5.05
WS50M,2022,44.25,-120.25,6.46,5.72,5.35,5.88,5.54,4.79,4.24,4.23,4.23,4.42,6.01,6.6,5.29
WS50M,2022,44.25,-120.75,6.44,5.51,5.13,5.7,5.42,4.65,4.09,4.07,4.1,4.46,5.92,6.4,5.15
WS50M,2022,44.25,-121.25,5.86,5.0,4.75,5.23,5.1,4.28,3.65,3.66,3.73,4.19,5.28,5.64,4.7
WS50M,2022,44.25,-121.75,5.04,4.19,4.03,4.58,4.45,3.81,3.09,3.1,3.37,3.84,4.62,4.87,4.08
WS50M,2022,44.25,-122.25,4.53,3.59,3.39,3.96,3.85,3.37,2.61,2.63,3.0,3.42,4.24,4.46,3.59
WS50M,2022,44.25,-122.75,4.24,3.37,3.19,3.73,3.66,3.3,2.61,2.56,2.95,3.13,4.06,4.36,3.43
WS50M,2022,44.25,-123.25,4.2,3.53,3.42,3.9,3.88,3.6,3.04,2.89,3.2,3.12,4.06,4.49,3.61
WS50M,2022,44.25,-123.75,4.57,3.93,3.75,4.22,4.16,3.98,3.43,3.26,3.39,3.45,4.29,4.79,3.93
WS50M,2022,44.25,-124.25,6.02,5.56,5.09,5.49,5.53,5.4,4.95,4.53,4.62,4.87,5.47,6.53,5.34
WS50M,2022,44.25,-124.75,7.18,7.2,6.33,6.55,6.66,6.69,6.31,5.7,5.97,6.49,6.46,8.05,6.63
WS50M,2022,44.75,-116.75,3.32,3.42,4.16,4.36,4.14,3.59,3.92,3.58,3.41,3.14,3.71,4.33,3.76
WS50M,2022,44.75,-117.25,3.29,3.72,4.32,4.55,4.42,3.78,4.22,3.76,3.57,3.12,3.75,4.22,3.9
WS50M,2022,44.75,-117.75,3.78,4.24,4.45,4.69,4.5,3.92,4.21,3.84,3.68,3.23,4.03,4.38,4.08
WS50M,2022,44.75,-118.25,4.56,4.76,4.54,4.78,4.41,3.96,3.87,3.75,3.68,3.44,4.44,4.79,4.24
WS50M,2022,44.75,-118.75,5.14,4.89,4.5,4.87,4.31,3.89,3.49,3.59,3.58,3.66,4.72,5.25,4.32
WS50M,2022,44.75,-119.25,5.74,5.28,4.75,5.18,4.64,4.09,3.65,3.8,3.82,3.99,5.22,5.9,4.67
WS50M,2022,44.75,-119.75,6.24,5.69,5.05,5.52,5.04,4.38,3.9,3.97,4.08,4.29,5.67,6.4,5.01
WS50M,2022,44.75,-120.25,6.32,5.75,5.09,5.58,5.19,4.51,4.02,4.01,4.14,4.43,5.79,6.49,5.11
WS50M,2022,44.75,-120.75,5.88,5.35,4.82,5.28,5.03,4.4,3.89,3.85,3.95,4.32,5.45,6.05,4.85
WS50M,2022,44.75,-121.25,5.04,4.72,4.36,4.77,4.7,4.09,3.53,3.52,3.57,3.85,4.71,5.11,4.33
WS50M,2022,44.75,-121.75,4.84,4.29,3.94,4.44,4.27,3.76,3.08,3.1,3.35,3.84,4.64,4.8,4.03
WS50M,2022,44.75,-122.25,4.72,3.91,3.57,4.11,3.89,3.49,2.69,2.77,3.14,3.66,4.54,4.73,3.76
WS50M,2022,44.75,-122.75,4.58,3.77,3.5,4.02,3.85,3.55,2.8,2.83,3.23,3.57,4.43,4.76,3.74
WS50M,2022,44.75,-123.25,4.47,3.9,3.69,4.18,4.09,3.89,3.3,3.19,3.51,3.64,4.37,4.83,3.92
WS50M,2022,44.75,-123.75,4.68,4.16,3.89,4.36,4.21,4.13,3.57,3.36,3.5,3.7,4.5,4.96,4.08
WS50M,2022,44.75,-124.25,6.37,5.92,5.45,5.68,5.66,5.67,5.21,4.75,4.95,5.33,5.9,6.97,5.65
WS50M,2022,44.75,-124.75,7.45,7.35,6.58,6.62,6.64,6.79,6.4,5.76,6.19,6.93,6.83,8.35,6.82
WS50M,2022,45.25,-116.75,4.34,3.88,3.89,4.03,3.69,3.21,3.16,3.03,2.97,3.02,3.93,4.76,3.66
WS50M,2022,45.25,-117.25,4.62,4.29,4.15,4.32,3.89,3.41,3.33,3.27,3.24,3.21,4.17,4.96,3.9
WS50M,2022,45.25,-117.75,5.14,4.83,4.33,4.62,4.03,3.63,3.4,3.48,3.5,3.49,4.5,5.25,4.18
WS50M,2022,45.25,-118.25,5.89,5.48,4.56,5.03,4.27,3.94,3.5,3.69,3.79,3.9,4.97,5.76,4.56
WS50M,2022,45.25,-118.75,6.58,6.1,5.01,5.6,4.76,4.36,3.88,4.02,4.21,4.48,5.57,6.39,5.07
WS50M,2022,45.25,-119.25,6.44,6.28,5.28,5.78,5.19,4.71,4.3,4.37,4.59,4.77,5.74,6.42,5.31
WS50M,2022,45.25,-119.75,6.4,6.41,5.48,5.89,5.53,5.06,4.69,4.67,4.85,4.87,5.94,6.54,5.52
WS50M,2022,45.25,-120.25,6.01,6.2,5.39,5.74,5.57,5.16,4.77,4.69,4.79,4.73,5.89,6.4,5.44
WS50M,2022,45.25,-120.75,5.19,5.58,4.93,5.27,5.22,4.87,4.46,4.36,4.37,4.31,5.44,5.8,4.98
WS50M,2022,45.25,-121.25,4.23,4.67,4.18,4.5,4.52,4.2,3.82,3.73,3.72,3.64,4.57,4.76,4.21
WS50M,2022,45.25,-121.75,4.43,4.27,3.76,4.17,3.98,3.74,3.19,3.18,3.38,3.7,4.66,4.63,3.92
WS50M,2022,45.25,-122.25,4.77,4.07,3.67,4.12,3.79,3.59,2.81,2.91,3.23,3.68,4.82,4.87,3.86
WS50M,2022,45.25,-122.75,4.77,3.97,3.68,4.14,3.81,3.66,2.87,2.96,3.32,3.7,4.73,4.97,3.88
WS50M,2022,45.25,-123.25,4.58,4.0,3.75,4.2,3.96,3.9,3.28,3.23,3.53,3.82,4.54,4.92,3.98
WS50M,2022,45.25,-123.75,4.96,4.39,4.06,4.5,4.23,4.27,3.67,3.47,3.67,4.02,4.84,5.24,4.27
WS50M,2022,45.25,-124.25,6.81,6.17,5.69,5.87,5.73,5.87,5.3,4.84,5.18,5.71,6.45,7.34,5.91
WS50M,2022,45.25,-124.75,7.77,7.37,6.75,6.73,6.61,6.83,6.3,5.68,6.22,7.12,7.32,8.56,6.93
WS50M,2022,45.75,-116.75,5.25,4.61,3.96,4.08,3.58,3.25,2.88,2.96,2.92,3.23,4.22,5.25,3.84
WS50M,2022,45.75,-117.25,5.55,4.98,4.31,4.48,3.91,3.55,3.09,3.27,3.34,3.54,4.57,5.53,4.17
WS50M,2022,45.75,-117.75,5.9,5.38,4.57,4.95,4.22,3.92,3.37,3.64,3.81,3.99,4.95,5.81,4.54
WS50M,2022,45.75,-118.25,6.4,5.86,4.8,5.46,4.59,4.35,3.76,4.04,4.27,4.49,5.36,6.16,4.95
WS50M,2022,45.75,-118.75,6.72,6.38,5.23,6.0,5.18,4.89,4.32,4.5,4.75,4.89,5.67,6.33,5.4
WS50M,2022,45.75,-119.25,5.84,6.3,5.43,5.91,5.53,5.25,4.73,4.84,5.02,4.9,5.69,6.04,5.45
WS50M,2022,45.75,-119.75,5.79,6.5,5.74,6.07,5.92,5.69,5.18,5.27,5.36,5.11,6.03,6.09,5.72
WS50M,2022,45.75,-120.25,5.51,6.35,5.68,5.97,5.94,5.77,5.26,5.32,5.37,5.03,6.09,5.93,5.68
WS50M,2022,45.75,-120.75,4.74,5.66,5.07,5.4,5.41,5.3,4.81,4.83,4.89,4.51,5.61,5.34,5.12
WS50M,2022,45.75,-121.25,4.0,4.71,4.05,4.45,4.39,4.34,3.98,3.94,4.03,3.75,4.66,4.45,4.22
WS50M,2022,45.75,-121.75,4.31,4.21,3.61,4.02,3.79,3.75,3.26,3.3,3.54,3.59,4.58,4.47,3.87
WS50M,2022,45.75,-122.25,4.59,3.9,3.51,3.91,3.55,3.52,2.95,3.0,3.31,3.47,4.64,4.65,3.75
WS50M,2022,45.75,-122.75,4.53,3.74,3.51,3.94,3.54,3.55,3.0,3.02,3.3,3.45,4.56,4.69,3.73
WS50M,2022,45.75,-123.25,4.46,3.84,3.63,4.09,3.75,3.8,3.29,3.27,3.45,3.63,4.51,4.75,3.87
WS50M,2022,45.75,-123.75,5.29,4.46,4.18,4.56,4.28,4.34,3.64,3.52,3.7,4.08,5.09,5.51,4.39
WS50M,2022,45.75,-124.25,7.01,6.07,5.72,5.88,5.68,5.81,5.01,4.66,5.08,5.69,6.64,7.4,5.89
WS50M,2022,45.75,-124.75,7.93,7.16,6.74,6.71,6.5,6.65,5.89,5.4,5.98,6.96,7.54,8.54,6.83
WS50M,2022,46.25,-116.75,5.05,4.82,4.26,4.55,3.93,3.77,3.21,3.37,3.31,3.56,4.43,5.05,4.1
WS50M,2022,46.25,-117.25,5.48,5.36,4.79,5.11,4.5,4.27,3.63,3.88,3.92,4.06,4.95,5.52,4.62
WS50M,2022,46.25,-117.75,5.86,5.74,5.19,5.6,4.95,4.72,4.03,4.33,4.5,4.59,5.4,5.84,5.06
WS50M,2022,46.25,-118.25,5.95,5.85,5.32,5.88,5.19,5.0,4.25,4.55,4.8,4.88,5.58,5.83,5.25
WS50M,2022,46.25,-118.75,5.34,5.67,5.28,5.87,5.32,5.09,4.12,4.54,4.7,4.66,5.29,5.32,5.09
WS50M,2022,46.25,-119.25,4.47,5.43,5.2,5.59,5.36,5.21,4.25,4.64,4.65,4.5,5.37,5.21,4.98
WS50M,2022,46.25,-119.75,4.51,5.61,5.36,5.65,5.56,5.42,4.64,4.9,4.92,4.77,5.58,5.14,5.17
WS50M,2022,46.25,-120.25,4.57,5.64,5.32,5.57,5.54,5.41,4.81,4.9,5.0,4.84,5.53,4.95,5.17
WS50M,2022,46.25,-120.75,4.32,5.24,4.85,5.1,5.1,4.97,4.48,4.46,4.63,4.42,5.08,4.62,4.77
WS50M,2022,46.25,-121.25,4.0,4.5,3.9,4.26,4.12,4.08,3.59,3.6,3.8,3.66,4.31,4.27,4.0
WS50M,2022,46.25,-121.75,4.24,3.98,3.45,3.91,3.58,3.57,3.02,3.11,3.4,3.38,4.24,4.33,3.68
WS50M,2022,46.25,-122.25,4.43,3.64,3.34,3.75,3.32,3.36,2.81,2.88,3.22,3.26,4.2,4.39,3.55
WS50M,2022,46.25,-122.75,4.36,3.47,3.35,3.74,3.32,3.37,2.84,2.91,3.18,3.27,4.12,4.38,3.52
WS50M,2022,46.25,-123.25,4.32,3.59,3.5,3.93,3.57,3.61,3.07,3.15,3.28,3.45,4.19,4.49,3.68
WS50M,2022,46.25,-123.75,5.11,4.25,4.04,4.43,4.16,4.16,3.48,3.43,3.58,3.91,4.91,5.23,4.22
WS50M,2022,46.25,-124.25,6.92,5.84,5.6,5.79,5.54,5.57,4.7,4.5,4.82,5.42,6.49,7.16,5.69
WS50M,2022,46.25,-124.75,7.98,7.02,6.71,6.67,6.41,6.43,5.57,5.24,5.75,6.73,7.5,8.44,6.7
WS50M,2022,46.75,-116.75,4.66,4.63,4.4,4.83,4.11,4.13,3.28,3.7,3.66,3.83,4.48,4.6,4.19
WS50M,2022,46.75,-117.25,5.39,5.44,5.23,5.7,4.93,4.89,3.85,4.32,4.36,4.51,5.33,5.41,4.94
WS50M,2022,46.75,-117.75,5.8,5.94,5.78,6.26,5.5,5.44,4.27,4.73,4.91,5.01,5.88,5.89,5.44
WS50M,2022,46.75,-118.25,5.57,5.91,5.84,6.3,5.63,5.56,4.33,4.79,5.06,5.09,5.9,5.8,5.48
WS50M,2022,46.75,-118.75,4.54,5.36,5.5,5.91,5.34,5.27,3.91,4.56,4.68,4.72,5.47,5.25,5.04
WS50M,2022,46.75,-119.25,4.06,5.14,5.21,5.6,5.31,5.18,4.1,4.61,4.46,4.57,5.29,5.05,4.88
WS50M,2022,46.75,-119.75,3.92,5.0,4.89,5.29,5.16,5.05,4.38,4.6,4.54,4.51,4.95,4.59,4.73
WS50M,2022,46.75,-120.25,3.82,4.9,4.6,4.97,4.93,4.85,4.54,4.44,4.49,4.32,4.51,4.11,4.53
WS50M,2022,46.75,-120.75,3.72,4.72,4.27,4.6,4.55,4.48,4.31,4.03,4.12,3.9,4.13,3.87,4.22
WS50M,2022,46.75,-121.25,3.85,4.3,3.69,4.07,3.85,3.78,3.32,3.19,3.41,3.38,4.0,4.21,3.75
WS50M,2022,46.75,-121.75,4.09,3.73,3.32,3.82,3.34,3.31,2.64,2.72,3.05,3.17,4.03,4.28,3.45
WS50M,2022,46.75,-122.25,4.29,3.48,3.29,3.77,3.26,3.22,2.5,2.71,3.0,3.2,3.96,4.34,3.42
WS50M,2022,46.75,-122.75,4.2,3.4,3.32,3.79,3.34,3.31,2.61,2.84,3.07,3.25,3.84,4.27,3.44
WS50M,2022,46.75,-123.25,4.08,3.53,3.4,3.9,3.53,3.52,2.86,2.99,3.18,3.34,3.89,4.27,3.54
WS50M,2022,46.75,-123.75,4.64,4.09,3.8,4.3,4.0,3.97,3.39,3.27,3.45,3.69,4.52,4.81,3.99
WS50M,2022,46.75,-124.25,6.48,5.52,5.3,5.59,5.24,5.21,4.48,4.29,4.49,5.02,6.09,6.65,5.36
WS50M,2022,46.75,-124.75,7.78,6.75,6.59,6.57,6.24,6.16,5.37,5.12,5.49,6.39,7.3,8.14,6.49
WS50M,2022,47.25,-116.75,4.48,4.44,4.34,4.81,4.14,4.2,3.3,3.78,3.74,3.88,4.24,4.34,4.14
WS50M,2022,47.25,-117.25,4.95,5.08,5.11,5.65,4.86,4.96,3.73,4.26,4.29,4.44,4.97,4.97,4.77
WS50M,2022,47.25,-117.75,5.23,5.57,5.64,6.23,5.37,5.49,4.01,4.6,4.75,4.87,5.53,5.47,5.22
WS50M,2022,47.25,-118.25,5.19,5.75,5.76,6.38,5.5,5.63,4.1,4.73,4.95,5.07,5.75,5.71,5.37
WS50M,2022,47.25,-118.75,4.75,5.52,5.54,6.22,5.29,5.42,4.08,4.73,4.79,5.05,5.67,5.71,5.23
WS50M,2022,47.25,-119.25,4.19,5.14,5.1,5.81,5.24,5.2,4.32,4.78,4.5,4.71,5.16,5.13,4.94
WS50M,2022,47.25,-119.75,3.73,4.7,4.51,5.23,4.91,4.88,4.41,4.61,4.38,4.29,4.43,4.28,4.53
WS50M,2022,47.25,-120.25,3.36,4.38,4.03,4.7,4.49,4.53,4.35,4.27,4.14,3.82,3.79,3.58,4.11
WS50M,2022,47.25,-120.75,3.26,4.21,3.7,4.28,4.05,4.12,4.02,3.74,3.73,3.43,3.54,3.41,3.79
WS50M,2022,47.25,-121.25,3.75,4.01,3.36,3.98,3.54,3.59,3.06,2.93,3.25,3.34,4.04,4.17,3.58
WS50M,2022,47.25,-121.75,4.14,3.55,3.14,3.76,3.11,3.06,2.28,2.39,2.82,3.14,4.05,4.3,3.31
WS50M,2022,47.25,-122.25,4.21,3.44,3.3,3.79,3.2,3.08,2.26,2.59,2.9,3.27,3.79,4.34,3.35
WS50M,2022,47.25,-122.75,3.98,3.39,3.31,3.79,3.28,3.2,2.4,2.77,3.05,3.32,3.59,4.16,3.35
WS50M,2022,47.25,-123.25,3.72,3.35,3.15,3.75,3.28,3.3,2.52,2.7,3.08,3.2,3.63,3.97,3.3
